key,value
59982,41496
26944,141973
151118,62133
27771,169552
95166,179962
65182,12248
85744,174233
134069,189188
99767,96615
68934,142576
54713,60592
175280,131907
147258,11655
111470,130925
28538,158319
27190,129198
74617,45465
95337,21598
134579,172783
111717,163576
122232,195381
86020,174726
107827,99108
175158,124323
26529,118511
171937,95542
192070,32823
78700,176432
11966,160774
119774,183373
91914,135527
98660,28326
64626,171611
147756,60313
71712,123338
68137,174462
174269,152224
95428,11159
12732,77879
80170,16808
141436,93845
165746,14685
2543,193765
198310,112485
9517,50763
2070,130714
171994,186417
156079,136138
80526,62514
198213,98682
60975,72488
137943,104716
21636,84522
188819,112308
83858,142958
133885,124154
157865,50600
76548,8121
164830,67316
145244,103164
158513,193320
65031,142282
186218,69365
18729,52380
124453,4314
115984,136754
123372,7542
60014,172638
49822,13532
22919,73306
17360,29397
132736,39286
101598,165554
14805,113096
181718,11351
101834,138247
43814,186561
190612,21194
124204,162307
115617,109991
71654,168770
104674,131022
5305,89900
130396,78225
44266,41
90210,8654
169695,16045
139741,9855
2430,9536
16425,138505
171424,39856
109668,1037
180632,104700
48518,16307
30905,31880
161222,158150
2055,100485
140537,146293
125841,1222
196597,191737
159014,10520
152687,14195
80708,42790
64476,39234
107166,192882
167224,108446
58560,184559
73579,91534
105097,80919
88825,9371
166396,163918
69516,8734
184398,125492
155149,178319
76953,38618
168886,92059
156716,37058
32971,4022
43652,16409
59694,163801
168546,85653
34138,6806
123838,108383
68680,178493
65112,90084
148858,56673
39848,95764
110133,32055
168926,133604
53003,180517
123142,10493
32587,89854
119038,125937
80224,81492
22349,167491
110591,111070
39881,30678
75066,183519
85353,190498
147780,134895
80184,178058
171750,135578
183265,164192
70571,125789
169324,20778
111763,167914
197426,169567
150088,181489
58569,110432
191022,25655
129446,177339
84401,98457
145010,44751
176135,166866
104727,140203
16780,67697
175372,30687
95950,86088
172662,7739
22551,166433
77441,87897
119341,3637
3154,73915
176829,4283
24614,127179
49705,168006
59577,120021
87583,153585
23756,27055
166920,44663
138204,164036
110319,183357
20368,59937
31370,199717
136739,135224
55090,160110
88901,86334
117286,9395
23709,110090
7506,25501
111972,22643
173184,159827
162657,195220
187188,189655
97012,150283
77895,44408
91096,181753
65439,85171
197104,35968
94674,62128
117910,3599
160732,78802
40716,7545
185597,101738
93716,163484
153467,153766
84944,170752
172893,73483
72035,955
143979,3152
191644,153481
152557,83097
146751,158963
40806,171592
173815,135899
36731,30225
169012,87552
80375,151816
168803,180618
190155,111687
49562,3036
132295,61686
159483,182619
182209,125493
125343,35840
172262,88842
29743,142023
131292,59978
50703,146977
165720,154652
87954,63925
79133,153726
20603,8884
46755,101870
58927,156596
143013,193383
109459,75448
155238,57442
96509,77228
67647,155515
162282,169520
127243,3191
117294,88903
83633,76122
94738,49955
139816,143280
44647,40844
63207,169713
190739,71174
7913,148201
31652,116891
8759,131694
181940,148454
84057,127208
80022,55720
137934,37803
112205,130315
138624,39293
146670,41691
115561,92469
152188,136160
118578,98664
137476,11533
122098,150767
145320,199930
17962,11895
93322,31959
181639,60564
28565,80425
114535,152672
41406,152356
163837,57421
53307,164352
131229,98756
194683,176690
56828,69472
93860,132204
127253,44504
58762,100825
65030,171390
98324,39326
137657,86796
196401,185427
131760,75367
169382,154038
142822,19382
27727,167707
67631,97626
127676,94645
138438,188554
120357,58567
139389,107124
143057,137872
7795,96212
12693,181578
120183,79049
82068,25271
32314,87383
46665,76893
121259,19488
138195,194171
115229,196013
22246,4872
171344,10113
6337,198886
52006,301
13705,64328
89378,172932
35038,172758
124471,85087
25680,121581
166521,45292
138918,102935
58159,33782
73217,163683
80183,144355
129061,182789
132286,62768
111189,198628
9800,188130
176448,10940
38666,159300
132440,79375
188712,168813
183360,96721
169184,94056
192139,142702
48139,132143
18540,77516
197192,105840
164903,26369
122048,192773
43908,123100
8141,21884
145651,149370
30592,54954
134771,146182
129686,32811
29703,127002
176813,34364
179653,141904
64310,105585
537,113674
159128,99599
110717,141259
132478,196965
71649,65857
143002,129220
153579,75442
159854,63541
22808,118463
50716,51826
35085,34062
7630,106931
46065,73071
185441,145134
8078,121534
42024,119660
74522,56856
88047,133688
177917,95251
100817,149599
55424,33414
131775,128244
194889,69626
184175,64416
75924,35874
13688,86690
4407,42688
75016,14512
152927,1356
92539,10761
146598,165317
55261,186323
183555,74748
91195,14901
51374,118440
61108,97789
3241,159408
47095,170945
100661,148972
45231,89908
182821,180135
189491,169446
42461,111643
17805,123657
97388,21924
96077,66965
22770,137138
142628,170619
35636,186362
46599,180156
132976,118371
8388,14436
37431,17777
57066,112533
196693,170718
23049,56640
158003,151669
148912,44611
54621,40625
56708,153771
178535,132349
187243,116455
187696,73433
177637,168923
75912,86053
24867,42082
38393,122455
110225,170680
180059,172865
692,118169
140046,109828
112537,1965
117183,183016
105740,76191
75661,170016
175483,33282
199716,914
118976,9853
129428,128231
26982,60616
169273,97155
176883,150126
160368,40887
188770,61520
64688,23075
45857,143438
162677,152949
131166,82914
30650,23248
133188,193897
112680,192650
177626,721
91008,70483
33402,52303
19717,26496
171649,43184
98860,36755
92653,117974
70940,134451
156233,73610
103654,105297
184948,129557
80076,101280
187677,85313
89679,6319
95111,118329
82140,172191
16514,149110
69928,60861
66719,33535
88142,72565
131408,36912
166149,83598
174449,2311
140436,95543
194512,196826
16492,20798
94466,80302
149712,69544
118054,181179
97976,195636
2214,180002
77636,110910
97238,56511
67078,44810
89380,78721
171519,40035
39502,199262
131360,147218
6087,171500
59821,185051
40129,110431
749,44566
149321,125811
169675,194097
183896,195622
75859,147029
6381,84589
119556,155731
111175,181312
166821,145375
117870,175447
51815,54286
198864,90338
42740,9407
26162,136233
144345,158694
119074,103443
23560,22318
13581,179394
157055,117131
113482,52511
10157,42868
135840,110805
111312,188598
168938,170305
90122,63891
95604,184252
172735,145688
20087,144204
151784,144079
92857,121824
162296,27996
172442,116153
41480,21099
69631,136442
104914,145991
140473,43142
166712,61711
145898,185478
93665,90402
31644,175487
90387,26680
7644,175393
153126,64244
66158,105945
110889,114873
61879,12809
132708,141782
1708,68141
142334,174075
1029,138603
24100,45245
191577,126996
33640,129157
182491,72782
112871,3693
10753,20994
197775,31953
23354,95850
114069,108909
61722,165586
31581,193233
17073,6908
192277,133614
70133,142780
97060,89397
119624,184136
159225,169545
50430,158002
179747,58791
135718,26562
38901,65546
5058,27270
74987,128740
106400,101224
152720,104406
72443,143703
69292,113044
22822,86964
161201,27849
7144,29891
78543,83900
44154,150478
116141,172008
26840,119483
173943,53180
193757,2102
71720,49186
176572,25813
18298,49783
132200,116723
84976,1856
147869,50073
19075,166895
722,192428
107670,187309
27500,126319
59163,89348
184116,90493
174230,162147
161727,128286
32179,125406
125111,115785
41035,29762
112404,100182
75744,15487
20691,101933
46653,84000
147790,89699
51347,66952
94248,70628
119229,160420
196956,124025
36497,140011
195881,177225
8135,131563
156441,198258
51001,129747
40592,84093
150857,91188
112472,27984
102688,189087
140242,156863
147350,52689
130075,175606
82778,4566
27755,80180
145141,32754
197606,176569
12059,44328
130336,7224
196618,178829
62639,104108
72550,187555
106252,92395
183900,124846
104327,17725
194403,164994
11323,94386
36706,130715
45374,49687
179100,130794
90403,81396
51468,85074
80184,123787
126401,145620
179303,14679
31198,83676
45114,113000
172198,2874
128500,77796
139839,100893
148393,187303
162790,56594
88316,134794
136840,49226
149539,127092
188504,144695
198059,69648
117317,157050
29396,186547
179343,105819
104777,84627
149710,168361
21189,74273
78992,67861
92443,4460
59357,46877
186283,51365
32371,39085
68949,166322
133689,168487
191164,148457
29541,199953
66935,41727
128070,69320
33617,178267
86059,132485
147926,26963
94337,157671
99615,83987
78590,86702
178066,142097
39484,126453
56880,120266
184038,48362
6143,67667
29990,114320
133061,153815
52511,159701
182166,69938
43993,69762
31232,137319
83939,4725
75931,137644
153856,15450
2996,101594
5207,103429
129031,3424
137735,185434
129587,104525
33090,70267
8094,133250
33409,146684
56360,56514
165859,13737
8106,176621
151516,47894
122887,57300
60626,136449
84424,40157
146327,157567
46717,83073
129489,6477
37284,186957
104915,177638
130089,41372
17537,141953
44003,92416
128313,19752
94355,118618
128763,60865
189633,32242
125886,86188
63085,106428
59468,159608
116598,141301
100279,171821
155849,11245
57831,102926
30528,138008
73677,62858
160898,189580
107192,140433
43474,41903
153339,135052
171686,49341
54407,107930
152917,19372
153701,88069
115688,28299
124769,143616
54430,2688
13426,181455
50893,7387
164894,96484
99333,80897
65926,21370
84308,145029
155841,105973
143755,151944
179983,127180
80281,136606
38984,172118
143180,118859
83181,168798
140556,193155
54738,179233
179115,50305
197942,25493
143173,171723
63957,175902
162136,4761
195472,196498
34010,22724
85626,185164
128995,62812
167011,40510
1668,140085
54800,184016
107598,26147
188705,98957
184219,48447
37234,131956
122979,154563
75757,123858
61077,22796
16817,4065
155567,132423
33759,15363
77199,136488
29307,106541
25000,16663
49567,65497
112469,45238
146024,143999
179966,193030
96804,125437
168199,16295
27035,97669
142515,196378
158522,199045
106844,123843
28322,149222
108970,91319
41816,168858
113468,171236
62910,184560
2435,43409
175829,106551
110324,161079
137753,12158
53504,36351
168428,177073
116178,188722
54834,147583
195341,192002
148156,198833
106523,113906
100745,46636
150913,5400
151345,17867
53306,119683
73867,17629
41654,142903
54785,188719
153773,179172
18734,172159
115855,90400
175082,99085
127284,55942
197089,88839
12112,179039
139792,45851
34167,181861
2599,187598
71905,129471
172495,177036
180284,57821
5787,24939
155401,34239
69007,150920
176349,7255
117031,73308
133692,139079
46303,72958
25945,143458
55917,167972
56730,92417
109897,122497
38560,8144
124232,178076
178909,16533
169172,154222
4838,28671
70936,185897
126818,58518
192117,72528
194414,36627
122605,45352
45388,13019
135266,149516
96624,140951
179910,2695
161203,6757
172112,27607
94572,19614
121571,74306
173612,141561
155507,132284
107402,34738
33356,5075
106756,140612
110041,125987
64126,107506
72006,62562
164315,140043
156350,69681
16722,97610
42790,65233
93796,154294
136501,47983
169090,16176
35420,149868
165892,10961
18375,103325
187567,104990
96566,27659
95110,18336
121394,68873
128979,115612
198111,198317
41798,63655
175852,73785
54827,179346
112832,103021
164022,109754
74046,114871
162982,137823
172261,172315
76303,165840
113040,87982
170932,2038
56973,63003
93889,5012
69802,100364
132442,182466
12312,184272
26804,84082
181248,35219
117487,106406
91572,9881
163672,103015
8804,64594
9684,119155
94827,181993
131371,89925
107083,159461
174446,52968
196872,182551
163085,168033
108629,61060
34671,45411
154176,163797
32179,159401
68073,189276
166317,88169
181374,127142
98732,61774
170001,66878
57292,64951
156819,152490
130483,18187
45578,64147
108510,57777
9756,114362
30843,159111
58621,116620
187489,174807
191520,122424
169184,16168
103935,31270
160893,132379
124831,140201
190756,12471
167960,21095
143896,122080
177023,17331
107864,100819
171598,153469
149453,52587
69986,170357
23012,14360
86458,89299
100101,127779
177472,43160
69195,33570
118092,71769
34528,9118
167807,170491
116087,196825
134398,77492
46742,166106
121184,31065
199720,120146
175607,16619
50367,115118
89858,104804
80065,146047
109725,115681
195631,199873
29472,69114
58097,108230
72474,139545
150563,60596
98355,21868
120851,82521
156740,2924
131212,134469
164342,125167
180792,3420
15614,40775
96647,28242
138382,145708
44852,146256
29086,103420
11869,43829
197084,85410
65497,61812
68705,76390
18111,29996
300,45014
45768,8741
19269,58672
147530,35293
18721,107800
6513,165721
150345,36601
38999,138294
160297,49537
120217,458
194369,156488
191563,163712
127655,45639
109735,64151
63165,38932
148054,51324
58152,174323
13651,3191
40076,53412
44621,142292
182250,84620
42733,31438
37081,70159
2193,10699
102024,36163
34202,70927
24598,126672
79519,194609
138408,106198
11470,5678
105119,70477
155199,179414
134227,132050
193575,41334
65704,118813
181089,113857
159680,6605
166756,44459
155164,4091
192677,45846
121530,105137
153583,185418
159077,152415
5695,70331
82655,12283
176269,146273
48877,4300
166761,44540
113410,189199
162934,34712
119850,144457
43285,178335
162115,128730
42262,192555
86875,56061
151176,137842
49611,183011
128384,75911
82920,59152
116352,69874
13722,19689
195800,48869
100820,142194
69900,197500
160707,9460
140590,90223
109161,76677
51977,37379
169934,2471
107832,86971
163247,59398
30846,38194
69118,135912
62609,199447
139404,46367
117765,159566
12974,102337
165256,82926
79767,88377
118289,62357
69084,176016
146417,194525
86207,71424
30956,56955
35567,61165
114301,99915
18877,109272
48059,96420
47759,58546
8419,173372
176497,144724
17723,156582
175374,120892
56990,179580
196022,50428
184659,166745
68637,161249
78418,87333
37962,3943
66006,93226
38741,73462
38165,171979
15559,92832
43608,108414
178944,128914
52887,135883
169975,133831
160202,3232
169079,118370
99261,189832
29799,65180
31578,165763
181689,143727
124598,183898
100601,59899
173055,174074
159832,88659
76118,188083
10975,6343
44875,36059
2300,185223
41586,185839
113842,119488
146554,146010
109723,153345
94319,26889
41195,125115
193458,471
82287,128199
7521,186528
41890,126595
49962,165898
5408,178249
60936,136167
48082,15371
14237,2221
175698,9894
57121,154035
3106,23401
28673,16009
146572,12837
13251,148728
45467,146562
44116,29453
962,51721
142568,138892
126106,134136
27546,87621
30027,76096
27551,122023
132053,152182
42088,111530
96205,74830
14479,20583
103271,46185
192967,73758
36569,155874
93082,177183
96096,96547
58214,133729
126437,12946
149548,125368
152343,23398
83184,173773
79323,41661
45868,186082
195129,13440
94255,143931
173529,52239
36236,185777
136358,59451
123079,16419
182598,98261
138963,126374
86341,81798
66710,159917
106220,56210
47597,69622
39463,76353
102724,106160
15225,81805
127229,47545
157032,67193
133869,69971
40315,48166
6210,161203
6017,3813
27923,195530
76521,58671
25673,10422
17718,113741
167996,15881
158203,115715
190667,6782
193313,112920
120365,170229
11791,66701
188513,64035
2887,42086
71576,28650
161480,56461
91320,8207
131993,184900
3494,97252
69905,45869
53699,57823
91733,131035
74311,19608
93331,31711
144169,198850
32246,196645
61558,65620
46370,179599
142135,167492
134767,29454
94974,21978
172521,73230
115762,192378
63177,148674
